"Idp","Mk","Normal:0","Normal:1","Normal:2","NormalSize","Points:0","Points:1","Points:2"
214,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.27999999999999997,0.0,-0.009999999999999998
215,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.27,0.0,-0.009999999999999998
216,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.26,0.0,-0.009999999999999998
217,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.24999999999999997,0.0,-0.009999999999999998
218,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.24,0.0,-0.009999999999999998
219,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.22999999999999998,0.0,-0.009999999999999998
220,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.21999999999999997,0.0,-0.009999999999999998
221,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.20999999999999996,0.0,-0.009999999999999998
222,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.19999999999999996,0.0,-0.009999999999999998
223,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.19,0.0,-0.009999999999999998
224,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.18,0.0,-0.009999999999999998
225,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.16999999999999998,0.0,-0.009999999999999998
226,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.15999999999999998,0.0,-0.009999999999999998
227,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.14999999999999997,0.0,-0.009999999999999998
228,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.13999999999999996,0.0,-0.009999999999999998
229,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.12999999999999995,0.0,-0.009999999999999998
230,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.12,0.0,-0.009999999999999998
231,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.10999999999999999,0.0,-0.009999999999999998
232,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.09999999999999998,0.0,-0.009999999999999998
233,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.08999999999999997,0.0,-0.009999999999999998
234,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.07999999999999996,0.0,-0.009999999999999998
235,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.06999999999999995,0.0,-0.009999999999999998
236,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.06,0.0,-0.009999999999999998
237,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.04999999999999999,0.0,-0.009999999999999998
238,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.03999999999999998,0.0,-0.009999999999999998
239,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.02999999999999997,0.0,-0.009999999999999998
240,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.019999999999999962,0.0,-0.009999999999999998
241,10,0.0,0.0,0.019999999999999997,0.019999999999999997,-0.009999999999999953,0.0,-0.009999999999999998
