"Idp","Vel:0","Vel:1","Vel:2","Rhop","Mass","Press","Vol","Ace:0","Ace:1","Ace:2","Vor:0","Vor:1","Vor:2","Type","Mk","Points:0","Points:1","Points:2"
8647,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,1.52,0,0.1
8743,0,0,0,1002.5,0.4,19031,0.00039901,0.0021033,0,-416.37,0,0,0,3,1,1.54,0,0.06
8744,0,0,0,1002.5,0.4,18835,0.00039902,0.002372,0,-57.979,0,0,0,3,1,1.54,0,0.08
8745,0,0,0,1002.4,0.4,18639,0.00039903,0.0023474,0,-0.17246,0,0,0,3,1,1.54,0,0.1
8841,0,0,0,1002.5,0.4,19031,0.00039901,0.0043349,0,-416.37,0,0,0,3,1,1.56,0,0.06
8842,0,0,0,1002.5,0.4,18835,0.00039902,0.0048256,0,-57.979,0,0,0,3,1,1.56,0,0.08
8843,0,0,0,1002.4,0.4,18639,0.00039903,0.0048211,0,-0.17248,0,0,0,3,1,1.56,0,0.1
8939,0,0,0,1002.5,0.4,19031,0.00039901,-0.0043349,0,-416.37,0,0,0,3,1,1.58,0,0.06
8940,0,0,0,1002.5,0.4,18835,0.00039902,-0.0048256,0,-57.979,0,0,0,3,1,1.58,0,0.08
8941,0,0,0,1002.4,0.4,18639,0.00039903,-0.0048211,0,-0.17248,0,0,0,3,1,1.58,0,0.1
9037,0,0,0,1002.5,0.4,19031,0.00039901,-0.0021033,0,-416.37,0,0,0,3,1,1.6,0,0.06
9038,0,0,0,1002.5,0.4,18835,0.00039902,-0.002372,0,-57.979,0,0,0,3,1,1.6,0,0.08
9039,0,0,0,1002.4,0.4,18639,0.00039903,-0.0023474,0,-0.17246,0,0,0,3,1,1.6,0,0.1
9135,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,1.62,0,0.06
9136,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,1.62,0,0.08
9137,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,1.62,0,0.1
9233,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,1.64,0,0.06
9234,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,1.64,0,0.08
9235,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,1.64,0,0.1
9331,0,0,0,1002.5,0.4,19031,0.00039901,0.0021033,0,-416.37,0,0,0,3,1,1.66,0,0.06
9332,0,0,0,1002.5,0.4,18835,0.00039902,0.002372,0,-57.979,0,0,0,3,1,1.66,0,0.08
9333,0,0,0,1002.4,0.4,18639,0.00039903,0.0023474,0,-0.17246,0,0,0,3,1,1.66,0,0.1
9429,0,0,0,1002.5,0.4,19031,0.00039901,0.0043349,0,-416.37,0,0,0,3,1,1.68,0,0.06
9430,0,0,0,1002.5,0.4,18835,0.00039902,0.0048256,0,-57.979,0,0,0,3,1,1.68,0,0.08
9431,0,0,0,1002.4,0.4,18639,0.00039903,0.0048211,0,-0.17248,0,0,0,3,1,1.68,0,0.1
9527,0,0,0,1002.5,0.4,19031,0.00039901,-0.0043349,0,-416.37,0,0,0,3,1,1.7,0,0.06
9528,0,0,0,1002.5,0.4,18835,0.00039902,-0.0048256,0,-57.979,0,0,0,3,1,1.7,0,0.08
9529,0,0,0,1002.4,0.4,18639,0.00039903,-0.0048211,0,-0.17248,0,0,0,3,1,1.7,0,0.1
9625,0,0,0,1002.5,0.4,19031,0.00039901,-0.0021033,0,-416.37,0,0,0,3,1,1.72,0,0.06
9626,0,0,0,1002.5,0.4,18835,0.00039902,-0.002372,0,-57.979,0,0,0,3,1,1.72,0,0.08
9627,0,0,0,1002.4,0.4,18639,0.00039903,-0.0023474,0,-0.17246,0,0,0,3,1,1.72,0,0.1
9723,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,1.74,0,0.06
9724,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,1.74,0,0.08
9725,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,1.74,0,0.1
9821,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,1.76,0,0.06
9822,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,1.76,0,0.08
9823,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,1.76,0,0.1
9919,0,0,0,1002.5,0.4,19031,0.00039901,0.0021033,0,-416.37,0,0,0,3,1,1.78,0,0.06
9920,0,0,0,1002.5,0.4,18835,0.00039902,0.002372,0,-57.979,0,0,0,3,1,1.78,0,0.08
9921,0,0,0,1002.4,0.4,18639,0.00039903,0.0023474,0,-0.17246,0,0,0,3,1,1.78,0,0.1
10017,0,0,0,1002.5,0.4,19031,0.00039901,0.0043349,0,-416.37,0,0,0,3,1,1.8,0,0.06
10018,0,0,0,1002.5,0.4,18835,0.00039902,0.0048256,0,-57.979,0,0,0,3,1,1.8,0,0.08
10019,0,0,0,1002.4,0.4,18639,0.00039903,0.0048211,0,-0.17248,0,0,0,3,1,1.8,0,0.1
10115,0,0,0,1002.5,0.4,19031,0.00039901,-0.0043349,0,-416.37,0,0,0,3,1,1.82,0,0.06
10116,0,0,0,1002.5,0.4,18835,0.00039902,-0.0048256,0,-57.979,0,0,0,3,1,1.82,0,0.08
10117,0,0,0,1002.4,0.4,18639,0.00039903,-0.0048211,0,-0.17248,0,0,0,3,1,1.82,0,0.1
10213,0,0,0,1002.5,0.4,19031,0.00039901,-0.0021033,0,-416.37,0,0,0,3,1,1.84,0,0.06
10214,0,0,0,1002.5,0.4,18835,0.00039902,-0.002372,0,-57.979,0,0,0,3,1,1.84,0,0.08
10215,0,0,0,1002.4,0.4,18639,0.00039903,-0.0023474,0,-0.17246,0,0,0,3,1,1.84,0,0.1
10311,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,1.86,0,0.06
10312,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,1.86,0,0.08
10313,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,1.86,0,0.1
10409,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,1.88,0,0.06
10410,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,1.88,0,0.08
10411,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,1.88,0,0.1
10507,0,0,0,1002.5,0.4,19031,0.00039901,0.0021033,0,-416.37,0,0,0,3,1,1.9,0,0.06
10508,0,0,0,1002.5,0.4,18835,0.00039902,0.002372,0,-57.979,0,0,0,3,1,1.9,0,0.08
10509,0,0,0,1002.4,0.4,18639,0.00039903,0.0023474,0,-0.17246,0,0,0,3,1,1.9,0,0.1
10605,0,0,0,1002.5,0.4,19031,0.00039901,0.0043349,0,-416.37,0,0,0,3,1,1.92,0,0.06
10606,0,0,0,1002.5,0.4,18835,0.00039902,0.0048256,0,-57.979,0,0,0,3,1,1.92,0,0.08
10607,0,0,0,1002.4,0.4,18639,0.00039903,0.0048211,0,-0.17248,0,0,0,3,1,1.92,0,0.1
10703,0,0,0,1002.5,0.4,19031,0.00039901,-0.0043349,0,-416.37,0,0,0,3,1,1.94,0,0.06
10704,0,0,0,1002.5,0.4,18835,0.00039902,-0.0048256,0,-57.979,0,0,0,3,1,1.94,0,0.08
10705,0,0,0,1002.4,0.4,18639,0.00039903,-0.0048211,0,-0.17248,0,0,0,3,1,1.94,0,0.1
10801,0,0,0,1002.5,0.4,19031,0.00039901,-0.0021033,0,-416.37,0,0,0,3,1,1.96,0,0.06
10802,0,0,0,1002.5,0.4,18835,0.00039902,-0.002372,0,-57.979,0,0,0,3,1,1.96,0,0.08
10803,0,0,0,1002.4,0.4,18639,0.00039903,-0.0023474,0,-0.17246,0,0,0,3,1,1.96,0,0.1
10899,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,1.98,0,0.06
10900,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,1.98,0,0.08
10901,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,1.98,0,0.1
10997,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2,0,0.06
10998,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2,0,0.08
10999,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2,0,0.1
11095,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.02,0,0.06
11096,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.02,0,0.08
11097,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.02,0,0.1
11193,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.04,0,0.06
11194,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.04,0,0.08
11195,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.04,0,0.1
11291,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.06,0,0.06
11292,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.06,0,0.08
11293,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.06,0,0.1
11389,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.08,0,0.06
11390,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.08,0,0.08
11391,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.08,0,0.1
11487,0,0,0,1002.5,0.4,19031,0.00039901,0.0042067,0,-416.37,0,0,0,3,1,2.1,0,0.06
11488,0,0,0,1002.5,0.4,18835,0.00039902,0.0047439,0,-57.979,0,0,0,3,1,2.1,0,0.08
11489,0,0,0,1002.4,0.4,18639,0.00039903,0.0046947,0,-0.17246,0,0,0,3,1,2.1,0,0.1
11585,0,0,0,1002.5,0.4,19031,0.00039901,0.0086698,0,-416.37,0,0,0,3,1,2.12,0,0.06
11586,0,0,0,1002.5,0.4,18835,0.00039902,0.0096512,0,-57.978,0,0,0,3,1,2.12,0,0.08
11587,0,0,0,1002.4,0.4,18639,0.00039903,0.0096422,0,-0.17251,0,0,0,3,1,2.12,0,0.1
11683,0,0,0,1002.5,0.4,19031,0.00039901,-0.0086698,0,-416.37,0,0,0,3,1,2.14,0,0.06
11684,0,0,0,1002.5,0.4,18835,0.00039902,-0.0096512,0,-57.978,0,0,0,3,1,2.14,0,0.08
11685,0,0,0,1002.4,0.4,18639,0.00039903,-0.0096422,0,-0.17251,0,0,0,3,1,2.14,0,0.1
11781,0,0,0,1002.5,0.4,19031,0.00039901,-0.0042067,0,-416.37,0,0,0,3,1,2.16,0,0.06
11782,0,0,0,1002.5,0.4,18835,0.00039902,-0.0047439,0,-57.979,0,0,0,3,1,2.16,0,0.08
11783,0,0,0,1002.4,0.4,18639,0.00039903,-0.0046947,0,-0.17246,0,0,0,3,1,2.16,0,0.1
11879,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.18,0,0.06
11880,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.18,0,0.08
11881,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.18,0,0.1
11977,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.2,0,0.06
11978,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.2,0,0.08
11979,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.2,0,0.1
12075,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.22,0,0.06
12076,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.22,0,0.08
12077,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.22,0,0.1
12173,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.24,0,0.06
12174,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.24,0,0.08
12175,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.24,0,0.1
12271,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.26,0,0.06
12272,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.26,0,0.08
12273,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.26,0,0.1
12369,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.28,0,0.06
12370,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.28,0,0.08
12371,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.28,0,0.1
12467,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.3,0,0.06
12468,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.3,0,0.08
12469,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.3,0,0.1
12565,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.32,0,0.06
12566,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.32,0,0.08
12567,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.32,0,0.1
12663,0,0,0,1002.5,0.4,19031,0.00039901,0.0042067,0,-416.37,0,0,0,3,1,2.34,0,0.06
12664,0,0,0,1002.5,0.4,18835,0.00039902,0.0047439,0,-57.979,0,0,0,3,1,2.34,0,0.08
12665,0,0,0,1002.4,0.4,18639,0.00039903,0.0046947,0,-0.17246,0,0,0,3,1,2.34,0,0.1
12761,0,0,0,1002.5,0.4,19031,0.00039901,0.0086698,0,-416.37,0,0,0,3,1,2.36,0,0.06
12762,0,0,0,1002.5,0.4,18835,0.00039902,0.0096512,0,-57.978,0,0,0,3,1,2.36,0,0.08
12763,0,0,0,1002.4,0.4,18639,0.00039903,0.0096422,0,-0.17251,0,0,0,3,1,2.36,0,0.1
12859,0,0,0,1002.5,0.4,19031,0.00039901,-0.0086698,0,-416.37,0,0,0,3,1,2.38,0,0.06
12860,0,0,0,1002.5,0.4,18835,0.00039902,-0.0096512,0,-57.978,0,0,0,3,1,2.38,0,0.08
12861,0,0,0,1002.4,0.4,18639,0.00039903,-0.0096422,0,-0.17251,0,0,0,3,1,2.38,0,0.1
12957,0,0,0,1002.5,0.4,19031,0.00039901,-0.0042067,0,-416.37,0,0,0,3,1,2.4,0,0.06
12958,0,0,0,1002.5,0.4,18835,0.00039902,-0.0047439,0,-57.979,0,0,0,3,1,2.4,0,0.08
12959,0,0,0,1002.4,0.4,18639,0.00039903,-0.0046947,0,-0.17246,0,0,0,3,1,2.4,0,0.1
13055,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.42,0,0.06
13056,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.42,0,0.08
13057,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.42,0,0.1
13153,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.44,0,0.06
13154,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.44,0,0.08
13155,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.44,0,0.1
13251,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.46,0,0.06
13252,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.46,0,0.08
13253,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.46,0,0.1
13349,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.48,0,0.06
13350,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.48,0,0.08
13351,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.48,0,0.1
13447,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.5,0,0.06
13448,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.5,0,0.08
13449,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.5,0,0.1
13545,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.52,0,0.06
13546,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.52,0,0.08
13547,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.52,0,0.1
13643,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.54,0,0.06
13644,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.54,0,0.08
13645,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.54,0,0.1
13741,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.56,0,0.06
13742,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.56,0,0.08
13743,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.56,0,0.1
13839,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.58,0,0.06
13840,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.58,0,0.08
13841,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.58,0,0.1
13937,0,0,0,1002.5,0.4,19031,0.00039901,0.0042067,0,-416.37,0,0,0,3,1,2.6,0,0.06
13938,0,0,0,1002.5,0.4,18835,0.00039902,0.0047439,0,-57.979,0,0,0,3,1,2.6,0,0.08
13939,0,0,0,1002.4,0.4,18639,0.00039903,0.0046947,0,-0.17246,0,0,0,3,1,2.6,0,0.1
14035,0,0,0,1002.5,0.4,19031,0.00039901,0.0086698,0,-416.37,0,0,0,3,1,2.62,0,0.06
14036,0,0,0,1002.5,0.4,18835,0.00039902,0.0096512,0,-57.978,0,0,0,3,1,2.62,0,0.08
14037,0,0,0,1002.4,0.4,18639,0.00039903,0.0096422,0,-0.17251,0,0,0,3,1,2.62,0,0.1
14133,0,0,0,1002.5,0.4,19031,0.00039901,-0.0086698,0,-416.37,0,0,0,3,1,2.64,0,0.06
14134,0,0,0,1002.5,0.4,18835,0.00039902,-0.0096512,0,-57.978,0,0,0,3,1,2.64,0,0.08
14135,0,0,0,1002.4,0.4,18639,0.00039903,-0.0096422,0,-0.17251,0,0,0,3,1,2.64,0,0.1
14231,0,0,0,1002.5,0.4,19031,0.00039901,-0.0042067,0,-416.37,0,0,0,3,1,2.66,0,0.06
14232,0,0,0,1002.5,0.4,18835,0.00039902,-0.0047439,0,-57.979,0,0,0,3,1,2.66,0,0.08
14233,0,0,0,1002.4,0.4,18639,0.00039903,-0.0046947,0,-0.17246,0,0,0,3,1,2.66,0,0.1
14329,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.68,0,0.06
14330,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.68,0,0.08
14331,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.68,0,0.1
14427,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.7,0,0.06
14428,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.7,0,0.08
14429,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.7,0,0.1
14525,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.72,0,0.06
14526,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.72,0,0.08
14527,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.72,0,0.1
14623,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.74,0,0.06
14624,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.74,0,0.08
14625,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.74,0,0.1
14721,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.76,0,0.06
14722,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.76,0,0.08
14723,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.76,0,0.1
14819,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.78,0,0.06
14820,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.78,0,0.08
14821,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.78,0,0.1
14917,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.8,0,0.06
14918,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.8,0,0.08
14919,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.8,0,0.1
15015,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.82,0,0.06
15016,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.82,0,0.08
15017,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.82,0,0.1
15113,0,0,0,1002.5,0.4,19031,0.00039901,0.0042067,0,-416.37,0,0,0,3,1,2.84,0,0.06
15114,0,0,0,1002.5,0.4,18835,0.00039902,0.0047439,0,-57.979,0,0,0,3,1,2.84,0,0.08
15115,0,0,0,1002.4,0.4,18639,0.00039903,0.0046947,0,-0.17246,0,0,0,3,1,2.84,0,0.1
15211,0,0,0,1002.5,0.4,19031,0.00039901,0.0086698,0,-416.37,0,0,0,3,1,2.86,0,0.06
15212,0,0,0,1002.5,0.4,18835,0.00039902,0.0096512,0,-57.978,0,0,0,3,1,2.86,0,0.08
15213,0,0,0,1002.4,0.4,18639,0.00039903,0.0096422,0,-0.17251,0,0,0,3,1,2.86,0,0.1
15309,0,0,0,1002.5,0.4,19031,0.00039901,-0.0086698,0,-416.37,0,0,0,3,1,2.88,0,0.06
15310,0,0,0,1002.5,0.4,18835,0.00039902,-0.0096512,0,-57.978,0,0,0,3,1,2.88,0,0.08
15311,0,0,0,1002.4,0.4,18639,0.00039903,-0.0096422,0,-0.17251,0,0,0,3,1,2.88,0,0.1
15407,0,0,0,1002.5,0.4,19031,0.00039901,-0.0042067,0,-416.37,0,0,0,3,1,2.9,0,0.06
15408,0,0,0,1002.5,0.4,18835,0.00039902,-0.0047439,0,-57.979,0,0,0,3,1,2.9,0,0.08
15409,0,0,0,1002.4,0.4,18639,0.00039903,-0.0046947,0,-0.17246,0,0,0,3,1,2.9,0,0.1
15505,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.92,0,0.06
15506,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.92,0,0.08
15507,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.92,0,0.1
15603,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.94,0,0.06
15604,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.94,0,0.08
15605,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,2.94,0,0.1
15701,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.96,0,0.06
15702,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.96,0,0.08
15703,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.96,0,0.1
15799,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,2.98,0,0.06
15800,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,2.98,0,0.08
15801,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,2.98,0,0.1
15897,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,3,0,0.06
15898,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,3,0,0.08
15899,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,3,0,0.1
15995,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,3.02,0,0.06
15996,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,3.02,0,0.08
15997,0,0,0,1002.4,0.4,18639,0.00039903,0,0,-0.17245,0,0,0,3,1,3.02,0,0.1
16093,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,3.04,0,0.06
16094,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,3.04,0,0.08
16095,0,0,0,1002.4,0.4,18639,0.00039903,1.1369e-13,0,-0.17245,0,0,0,3,1,3.04,0,0.1
16191,0,0,0,1002.5,0.4,19031,0.00039901,-1.1369e-13,0,-416.37,0,0,0,3,1,3.06,0,0.06
16192,0,0,0,1002.5,0.4,18835,0.00039902,0,0,-57.979,0,0,0,3,1,3.06,0,0.08
